INFO:start logging on: 2021-02-26--22-04-39 
WARNING:failed on this book, please handle error!!!
DEBUG:https://www.amazon.cn:443 "GET /dp/B089D6XR4H/ref=sr_1_5193?dchild=1&qid=1614002089&s=digital-text&sr=1-5193 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B0188RIP76/ref=sr_1_5194?dchild=1&qid=1614002089&s=digital-text&sr=1-5194 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B01GFOKDEM/ref=sr_1_5192?dchild=1&qid=1614002089&s=digital-text&sr=1-5192 HTTP/1.1" 200 None
DEBUG:https://www.amazon.cn:443 "GET /dp/B017NGPPTE/ref=sr_1_5195?dchild=1&qid=1614002089&s=digital-text&sr=1-5195 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B088TKVJTM/ref=sr_1_5196?dchild=1&qid=1614002089&s=digital-text&sr=1-5196 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07W6ZB3SJ/ref=sr_1_5197?dchild=1&qid=1614002089&s=digital-text&sr=1-5197 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B08FDRBBP8/ref=sr_1_5198?dchild=1&qid=1614002089&s=digital-text&sr=1-5198 HTTP/1.1" 200 2418
DEBUG:https://www.amazon.cn:443 "GET /dp/B00KR87F2Q/ref=sr_1_5199?dchild=1&qid=1614002089&s=digital-text&sr=1-5199 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B071NPJ7HV/ref=sr_1_5200?dchild=1&qid=1614002089&s=digital-text&sr=1-5200 HTTP/1.1" 200 2417
DEBUG:https://www.amazon.cn:443 "GET /dp/B00FF1Y9NI/ref=sr_1_5201?dchild=1&qid=1614002089&s=digital-text&sr=1-5201 HTTP/1.1" 200 2413
DEBUG:https://www.amazon.cn:443 "GET /dp/B087WVB1RL/ref=sr_1_5202?dchild=1&qid=1614002089&s=digital-text&sr=1-5202 HTTP/1.1" 200 6819
DEBUG:https://www.amazon.cn:443 "GET /dp/B079N5X2J9/ref=sr_1_5203?dchild=1&qid=1614002089&s=digital-text&sr=1-5203 HTTP/1.1" 200 2415
DEBUG:https://www.amazon.cn:443 "GET /dp/B07M98KNHJ/ref=sr_1_5204?dchild=1&qid=1614002089&s=digital-text&sr=1-5204 HTTP/1.1" 200 2419
DEBUG:https://www.amazon.cn:443 "GET /dp/B07S3RQDGD/ref=sr_1_5205?dchild=1&qid=1614002089&s=digital-text&sr=1-5205 HTTP/1.1" 200 2416
DEBUG:https://www.amazon.cn:443 "GET /dp/B073XJSDBK/ref=sr_1_5207?dchild=1&qid=1614002089&s=digital-text&sr=1-5207 HTTP/1.1" 200 2414
DEBUG:https://www.amazon.cn:443 "GET /dp/B07HRLPMP8/ref=sr_1_5206?dchild=1&qid=1614002089&s=digital-text&sr=1-5206 HTTP/1.1" 200 None
